doc_type,company,sentence,word count
news,coca-cola,"The partnership, now extended until 2024, is believed to drive investments in nature that are successful today and are resilient to climate change tomorrow, with the aim to yield conservation and business returns into the future.",36
news,coca-cola,"Collaborative activities would consist of developing and implementing a global road map to help deliver on Coca- Colas strategies and goals, including its 2030 Water Security Strategy, 2030 World Without Waste goals and 2030 science-based climate target, while catalysing collective investment through connections with other partners, working groups and governments to achieve conservation outcomes.",54
news,coca-cola,"These successful conservation projects would help inspire peers and new leaders to replicate, build upon and scale ongoing work.",19
news,coca-cola,"The partnership work also extend beyond water to improving environmental performance across Coca-Colas supply chain, including reducing emissions and helping the company reimagine how agricultural ingredients are sourced and plastic packaging is recycled and over 50 of the approximately 100 countries where WWFs network operates.",45
news,coca-cola,The work would also span over 50 of the approximately 100 countries where WWFs network operates.,16
news,coca-cola,"The partnership would also build collective action by catalysing the investment of other stakeholders around the world, with the goal of engaging over 200 organisations.",25
news,coca-cola,"Together, the partners are also helping vulnerable communities build resilience to climate change and water stresses.",16
news,coca-cola,"The groundbreaking partnership has driven collective action with governments, local communities and other businesses to ensure these basins are protected into the future.",23
news,coca-cola,"Speaking on the renewal, Nwamaka Onyemelukwe, Director, Public Affairs, Communications, and Sustainability, Coca-Cola Nigeria, said, We are delighted to continue what has been an immensely fruitful partnership with WWF.",29
news,coca-cola,"Coca-Cola, WWF Extend Partnership On Climate Action, Water Stewardship Targets Water stewardship has long been a key pillar for Coca-Cola and through this partnership, we have been able to achieve key targets in the past.",35
news,coca-cola,"With the current climate and water access situation in Nigeria and across the world, this renewal could not have been timelier.",21
news,coca-cola,"We take responsibility for people and the environment within which we operate and with this partnership, we will be scaling up efforts to help these vulnerable communities build resilience to these key stress areas.",34
news,coca-cola,"Bea Perez, Senior Vice President and Chief Communications, Sustainability and Strategic Partnerships Officer, The Coca-Cola Company, added, Our partnership with WWF has made meaningful progress in addressing complex issues and challenges in our world, focused primarily on water in our communities.",41
news,coca-cola,Ive had the opportunity to travel to river basins where we work and see the positive outcomes of this journey for local communities and our business.,26
news,coca-cola,There is more to be done.,6
news,coca-cola,"We believe true change can be achieved with additional partners, support and investment to drive lasting positive changes for our planet.",21
news,coca-cola,"WWF works with the private sector to reduce footprints and reach scale in tackling the problems of water scarcity, climate change and loss of nature.",25
news,coca-cola,The past 14 years of our work with The Coca-Cola Company has spanned over 50 countries.,16
news,coca-cola,"Were proud of the results weve achieved, said Carter Roberts, President and CEO of World Wildlife Fund.",17
news,coca-cola,"Since the dual crises of climate change and nature loss loom larger than ever, were raising ambition in the next phase of our partnershipto build resilient communities and ecosystems that can meet the challenges ahead.",35
news,coca-cola,"For more than a decade, Coca-Cola and the World Wildlife Fund (WWF) have partnered to help ensure healthy, thriving freshwater basins around the world.",24
news,coca-cola,"This water stewardship work began in 11 freshwater basins and expanded to programs in 50 countries, including Nigeria.",18
news,coca-cola,"Coca-Cola Foundation, in partnership with Aid for Rural Education Access Initiative (AREAi) has announced the launch of its Recycle and Win Promo, a three-month campaign with a goal to increase the overall recycling awareness, collection rate of PET bottles, cans and other plastics across six states in Nigeria.",48
news,coca-cola,This campaign will reward consumers and households who bring in their PET bottles for recycling with exciting gifts and vouchers.,20
news,coca-cola,"Speaking on the campaign, Director, Public Affairs, Communications and Sustainability, Coca-Cola Nigeria, Nwamaka Onyemelukwe, said: 'The recent flood situation globally is an indication of how much attention we all should be paying to recyclable waste.",35
news,coca-cola,"It's why the Recycle and Win campaign presents a chance to reinforce a more environmentally conscious world, and an improved attitude towards waste management.",24
