doc_type,company,sentence,word count
news,ford-motor,"Examples include Ford's recent announcement of the largest U.S. investment in electric vehicles at one time by an automotive manufacturer, together with SK Innovation, in new Tennessee and Kentucky mega-sites; collaborating with Redwood Materials on recycling options for scrap and EVs and lithium-ion batteries; and offering financing products and wholesale loans to establish or improve the EV charging infrastructure.",59
news,ford-motor,"Clean Manufacturing - Further reducing the environmental footprint of Ford's operations through renewable energy, sustainable water and wastewater management, waste management, and energy-efficient buildings.",24
news,ford-motor,"As examples, Ford's new advanced campuses in Tennessee and Kentucky will be designed to have as minimal an impact as possible - and even to generate beneficial effects - on the surrounding environment.",33
news,ford-motor,Making Lives Better - Advancing economic opportunity and equity for underrepresented disadvantaged populations through projects to help widen Ford's supplier and dealer diversity networks.,24
news,ford-motor,"The goal is to create programs and opportunities for businesses owned by minorities, women, military veterans and disabled people, and for women-focused community ventures and social enterprises that promote better health, develop critical skills, and support child and maternal health, education and disability support services.",45
news,ford-motor,Community Revitalization - Supporting and lifting disadvantaged communities by creating and renovating spaces to provide employment opportunities and access to essential services.,22
news,ford-motor,One such project is Ford's investment in redeveloping the historic Michigan Central Station and surrounding area to create a new mobility innovation district in Detroit's Corktown neighborhood.,27
news,ford-motor,The project is bringing together diverse thinkers and doers to help solve complex community challenges and improve access and equity for all.,22
news,ford-motor,"Ford's sustainable financing framework aligns with its ambitious sustainability goals, as well as environmental and social principles and best practices established by the International Capital Market Association and the Loan Market Association.",32
news,ford-motor,"Those groups counsel transparency, disclosure, measuring impact and external reviews in sustainable financing.",13
news,ford-motor,"In addition to external verification, a new sustainable financing committee established within Ford will assure that funded projects comply with Ford's corporate social responsibility strategic plan and otherwise meet eligibility criteria.",31
news,ford-motor,"The committee comprises senior representatives from Treasury, Sustainability, Corporate Finance, Investor Relations, Ford Credit and Legal.",16
news,ford-motor,Ford's extensive support of and leadership at COP26 will include joining with other signatories to the ambitious RouteZero initiative.,19
news,ford-motor,"Led by the international non-profit the Climate Group and the United Nations High-Level Climate Champions, RouteZero aims to reduce carbon associated with road transportation.",24
news,ford-motor,"More than 50 Ford, Ford Credit Introduce Sustainable Financing Framework Prioritizing EV, Clean Production, Community Investments businesses, cities and regions have pledged to work together toward 100% zero-emission cars and vans globally by 2040, and in leading markets no later than 2035.",42
news,ford-motor,"Additionally, Ford's Holycross will address high-level business representatives, financiers, government officials, policymakers, innovators, members of academia and environmental influencers at the World Climate Summit: The Investment COP on Nov. 7.",30
news,ford-motor,The event is a leading forum for business- and investment-driven solutions to climate change convened by the World Climate Foundation.,20
news,ford-motor,"In his remarks, Holycross will focus on Ford's substantial sustainability accomplishments to date, and how the company is focused on leading the electric revolution at scale.",26
news,ford-motor,"Ford Motor Company (NYSE: F) is a global company based in Dearborn, Michigan, that is committed to helping build a better world, where every person is free to move and pursue their dreams.",33
news,ford-motor,"The company's Ford+ plan for growth and value creation combines existing strengths, new capabilities and always-on relationships with customers to enrich experiences for and deepen the loyalty of those customers.",30
news,ford-motor,"Ford designs, manufactures, markets and services a full line of connected, increasingly electrified passenger and commercial vehicles: Ford trucks, utility vehicles, vans and cars, and Lincoln luxury vehicles.",28
news,ford-motor,"The company is pursuing leadership positions in electrification, connected vehicle services and mobility solutions, including self-driving technology, and provides financial services through Ford Motor Credit Company.",26
news,ford-motor,"Ford employs about 184,000 people worldwide.",6
news,ford-motor,"More information about the company, its products and Ford Motor Credit Company is available at corporate.ford.com .",17
news,ford-motor,"For news releases, related materials and high-resolution photos and video, visit .",12
news,ford-motor,Equity Investment Community Lynn Antipas Tyson 1.914.485.1150 ltyson4@ford.com Fixed Income Investment Community Karen Rocoff 1.313.621.0965 krocoff@ford.com,16
news,ford-motor,"The automotive company Ford's goal is to produce 2 million electric vehicles by the end of 2026, and expects to have half of the global sales of such vehicles by 2030, detailed in its integrated financial and sustainability report.in this report, the company stated that since last year, and until 2026, it will allocate 50 billion dollars for the development and manufacture of batteries, as well as electric cars and their components.The company expects the annual production of its Ford Model e to reach 600 thousand units worldwide by 2023, and to reach 2 million by the end of 2026.",100
